,student,balance,income,default
774,Yes,555.9206802,23909.70649,No
775,Yes,1560.931752,13621.56916,No
776,Yes,839.8835566,16883.33886,No
777,Yes,1112.817978,13634.90763,No
778,No,1309.253772,43278.05928,No
779,No,940.5908748,41560.47099,No
780,No,1019.248977,41195.37012,No
781,No,433.6690195,32904.69772,No
782,No,1015.115425,42050.46652,No
783,No,75.17766307,52765.97828,No
784,No,1050.316376,39585.62422,No
785,No,48.91185684,35155.17247,No
786,No,1721.64778,48236.12633,No
787,No,1607.35144,48700.84805,No
788,No,1180.447542,43914.41982,No
789,No,609.8771346,40875.94654,No
790,Yes,1054.200208,19440.97318,No
791,Yes,793.8204657,19074.03173,No
792,No,879.6756179,30021.38335,No
793,No,1237.647422,29151.23466,No
794,Yes,1412.764358,18234.45922,No
795,Yes,1174.716483,13025.76945,No
796,No,363.3448038,44325.78885,No
797,No,919.4857763,44928.18464,No
798,Yes,1195.05967,21648.65668,No
799,Yes,794.1377878,15721.79966,No
800,No,10.18881851,33776.82546,No
801,No,0,31083.22146,No
802,Yes,498.5059792,16967.61976,No
803,Yes,1227.161107,18459.41861,No
804,No,1902.612991,53394.07623,Yes
805,Yes,1059.204637,11742.37986,No
806,Yes,450.3053908,21177.61108,No
807,No,418.5398704,55002.73341,No
808,No,1070.480677,32939.36671,No
809,No,1306.770573,56640.63403,No
810,Yes,1315.337298,8431.175004,No
811,No,74.5334252,19146.24563,No
812,No,66.15233049,38927.12451,No
813,No,56.42071165,54217.33825,No
814,No,1056.596875,25123.85962,No
815,No,259.2375778,51355.37462,No
816,Yes,1143.692578,23500.90128,No
817,Yes,0,15682.0685,No
818,No,877.7939338,30239.72072,No
819,No,919.077555,45315.55745,No
820,No,94.93247587,27212.95124,No
821,No,333.3741889,29413.14899,No
822,No,197.9107165,30971.19725,No
823,No,624.910088,41047.55579,No
824,No,138.2522518,54406.50225,No
825,No,787.5517717,46185.552,No
826,No,1030.927564,36271.33456,No
827,No,1049.747643,30159.20989,No
828,No,0,35738.98757,No
829,Yes,1130.056787,18467.10219,No
830,No,795.5412235,51303.14014,No
831,Yes,1503.596238,18710.61448,No
832,No,436.1350124,46071.66052,No
833,No,800.7055933,36314.43633,No
834,Yes,1881.049952,16580.45056,Yes
835,Yes,1445.45803,18632.61606,No
836,No,1166.100236,23994.40391,No
837,No,163.7471037,38970.0289,No
838,No,0,46353.80212,No
839,No,1322.052937,47814.1742,No
840,No,1283.523253,61525.69618,No
841,No,1000.898434,43059.0486,No
842,No,249.860323,47602.1165,No
843,No,500.2221784,38991.01248,No
844,No,568.0944851,36374.43392,No
845,Yes,1047.085154,13714.27938,No
846,Yes,186.6683743,15976.63786,No
847,No,782.778332,39224.40927,No
848,No,388.5483505,18007.83296,No
849,Yes,842.5722263,17279.52182,No
850,No,556.1156313,44197.90846,No
851,No,1234.578618,48112.48054,No
852,No,412.8943419,42123.21721,No
853,No,683.3573938,29269.33352,No
854,No,872.2261716,48101.61169,No
855,No,415.7654285,24740.7536,No
856,Yes,1518.018809,16740.44308,No
857,No,254.3944552,44612.14757,No
858,No,1507.249195,24057.51794,No
859,No,900.5675031,40848.69179,No
860,No,595.1451336,46011.94663,No
861,Yes,163.9398231,21083.00451,No
862,No,389.6132519,43472.6743,No
863,Yes,1334.97118,14834.86429,No
864,Yes,1961.728657,17864.09925,No
865,No,1173.161493,36439.67873,No
866,No,1102.418242,23218.0838,No
867,No,1228.907919,46411.82006,No
868,No,1505.831475,29525.7494,Yes
869,Yes,1217.623913,21160.4293,No
870,Yes,843.159091,12042.89422,No
871,No,1004.532904,59403.93001,No
872,No,294.0629444,57500.11105,No
873,No,484.7234795,24569.56729,No
874,No,775.5561388,34586.25334,No
875,Yes,1339.312769,21031.85983,No
876,No,801.8550344,39156.62749,No
877,No,551.8871003,37573.14139,No
878,Yes,522.3811806,23440.06422,No
879,Yes,1237.454723,20660.46938,No
880,No,320.0059169,57563.48923,No
881,No,960.6700306,30093.72754,No
882,No,272.0195177,29773.60932,No
883,No,927.1659182,33781.81511,No
884,No,75.79525931,55189.68599,No
885,No,1285.851381,37635.95408,No
886,No,1471.775073,32478.04391,No
887,Yes,808.0147191,14485.46844,No
888,No,747.3535557,42900.02495,No
889,No,327.7957317,23865.3281,No
890,Yes,851.3417919,18786.58034,No
891,No,110.8543651,27370.30437,No
892,No,541.7555693,57322.10502,No
893,No,0,36269.29254,No
894,No,1201.360264,51740.89005,No
895,No,57.2198379,18982.55571,No
896,Yes,785.0934846,32945.82807,No
897,Yes,383.6396643,17445.18244,No
898,No,1107.304157,52765.05866,No
899,No,396.9859854,55454.63104,No
900,No,0,44807.37827,No
901,No,924.2415348,45207.38763,No
902,No,602.4937249,33202.53438,No
903,Yes,828.739825,17962.31109,No
904,Yes,1.611175572,20837.33546,No
905,Yes,894.0057891,18002.32519,No
906,No,1234.476479,31313.37458,No
907,No,406.0139804,42642.23737,No
908,Yes,1051.998449,12376.09598,No
909,Yes,1085.83808,18890.22808,No
910,No,1656.173272,41133.12685,No
911,Yes,242.6526089,20426.79397,No
912,Yes,602.3064955,12927.7128,No
913,No,187.5973026,59660.99704,No
914,No,331.2970819,34497.74268,No
915,No,911.3877951,57131.32037,No
916,No,391.4082005,39761.56184,No
917,No,1450.349184,33957.18196,No
918,No,819.9169885,28960.11281,No
919,Yes,1590.176413,18666.41221,No
920,Yes,1256.61487,22493.50126,No
921,Yes,1889.33211,22652.10963,Yes
922,No,743.6853749,10774.97191,No
923,No,343.1944994,29555.90547,No
924,No,534.9731547,44079.33287,No
925,No,1207.697906,34857.54031,No
926,No,564.8138972,39829.41683,No
927,Yes,495.3652633,22938.13687,No
928,No,902.5138231,38647.52189,No
929,Yes,1741.273354,18544.05165,No
930,No,1166.642625,52700.10969,No
931,Yes,631.15977,23245.07076,No
932,Yes,1076.977966,14668.38071,No
933,No,1243.554025,37634.3464,Yes
934,No,2113.019023,34747.75578,No
935,No,1296.060997,43313.28299,No
936,No,1088.674077,47147.72595,No
937,No,824.7317041,42313.51575,No
938,No,684.2948414,37011.18328,No
939,No,37.3648865,26221.5179,No
940,Yes,878.1490055,18414.57007,No
941,No,904.2415222,40683.46035,No
942,Yes,942.042215,22181.39455,No
943,Yes,957.4925363,16323.36476,No
944,No,285.2908758,17606.63593,No
945,Yes,1468.382748,19846.06475,No
946,No,322.7130195,27668.5761,No
947,No,414.1340631,40877.22645,No
948,No,1105.002812,36812.70609,No
949,No,0.445756769,31934.83798,No
950,No,619.7013996,13902.179,No
951,No,293.8693202,56676.80175,No
952,Yes,637.3827283,19704.91942,No
953,No,1109.528617,69325.07982,No
954,No,1223.112944,52903.46137,No
955,Yes,1183.69295,13081.66106,No
956,No,569.7908726,54335.2241,No
957,No,625.5319229,46026.48791,No
958,No,833.6552993,16908.7781,No
959,No,866.0459226,44827.26588,No
960,Yes,945.4798492,17279.28681,No
961,No,1554.845545,43901.80532,No
962,No,575.7683453,51927.7468,No
963,No,1141.603687,38722.96119,No
964,No,1146.64022,45376.55648,No
965,No,0,34305.91868,No
966,No,434.7147713,35454.75542,No
967,No,1026.13443,39135.63696,No
968,Yes,1302.797206,29252.36143,No
969,No,690.7058706,59561.9052,No
970,No,574.4516329,40727.64293,No
971,No,0,43346.62226,No
972,Yes,251.3060237,13058.60666,No
973,Yes,1252.113954,16490.70693,No
974,No,207.8952069,52249.31234,No
975,No,1753.084389,48965.34697,Yes
976,Yes,1279.935227,21107.52024,No
977,No,862.8765137,36461.90113,No
978,No,1143.541405,33394.9791,No
979,No,1253.18164,71238.5506,No
980,No,624.0839722,25557.63967,No
981,Yes,1027.86107,14322.08836,No
982,No,1964.014684,50553.53452,Yes
983,No,752.4261091,32539.64501,No
984,No,953.9298177,32640.14405,No
985,No,773.2042127,66749.43344,No
986,No,432.7910885,52238.08744,No
987,No,797.7340162,31616.80024,No
988,No,240.8415528,56089.15425,No
989,No,662.3158574,31815.34656,No
990,Yes,1056.36555,15432.39599,No
991,No,741.0875961,43015.53915,No
992,No,0,42284.68217,No
993,No,981.9544898,41123.21247,No
994,No,1569.835666,42781.3833,No
995,No,136.5055213,45596.10783,No
996,Yes,731.9517153,18117.42791,No
997,No,717.8107678,32040.93126,No
998,Yes,1005.176223,18262.17614,No
999,No,561.9283609,31192.91272,No
1000,No,2033.19179,44998.28744,Yes
1001,No,638.8174557,46704.738,No
1002,Yes,1104.949687,11528.99966,No
1003,No,0,29514.03361,No
1004,No,633.7666725,34290.60492,No
1005,Yes,1526.025134,20894.07666,No
1006,No,522.7662715,43026.32913,No
1007,No,853.1031276,47381.72423,No
1008,No,1225.225152,39338.86212,No
1009,Yes,1559.627869,22047.78161,No
1010,No,260.3399357,34932.49376,No
1011,No,1320.943245,50505.3669,No
1012,No,1443.64839,45089.38954,No
1013,No,791.6382334,30303.60678,No
1014,No,922.6664691,33445.48969,No
1015,No,80.75286364,35887.54636,No
1016,No,193.3585386,34728.02143,No
1017,No,939.0985018,45519.01898,No
1018,No,1336.803015,30787.15572,No
1019,No,1488.779562,49803.29308,Yes
1020,Yes,375.1967469,13709.20533,No
1021,Yes,773.3811632,18978.18845,No
1022,No,581.4231695,44600.6628,No
1023,No,461.0502494,43147.77203,No
1024,Yes,1424.559323,25398.19744,Yes
1025,Yes,1139.396214,17139.84809,No
1026,No,1032.20327,41673.73415,No
1027,No,96.64183869,44556.21942,No
1028,No,338.7794082,42678.71319,No
1029,Yes,1331.425462,13793.18518,No
1030,No,0,34479.62349,No
1031,No,616.25397,42436.68644,No
1032,No,599.8008625,30146.63574,No
1033,Yes,1466.56289,20904.44788,No
1034,No,593.3038909,49925.32392,No
1035,No,786.98126,49432.95276,No
1036,No,926.9853267,48753.31287,No
1037,No,1175.420433,37462.64333,No
1038,Yes,1697.749667,23295.84328,No
1039,No,575.5143833,54203.19021,No
1040,No,1386.302444,54404.48169,No
1041,Yes,1222.245092,23152.7231,No
1042,No,1556.194194,26905.58075,No
1043,No,1103.92188,52821.53485,No
1044,No,1496.07211,40214.62083,Yes
1045,Yes,975.642874,25920.32191,No
1046,Yes,781.1742571,23403.06377,No
1047,Yes,940.4354663,18939.84279,No
1048,No,375.32962,32531.21576,No
1049,No,627.8761333,51770.45835,No
1050,No,1304.383209,49371.95691,No
1051,No,1496.23237,37534.32924,No
1052,Yes,1005.593829,15851.48265,No
1053,No,828.8577543,46060.85293,No
1054,Yes,1144.35852,18903.37844,No
1055,No,1386.191949,42537.99079,No
1056,Yes,1321.805206,11453.61153,No
1057,No,1121.151251,35765.70649,No
1058,No,547.8633422,45966.35106,No
1059,No,813.9973412,42461.56142,No
1060,No,75.18398526,52166.00597,No
1061,No,598.2192978,28621.12542,No
1062,Yes,63.03632327,12308.01832,No
1063,No,0,48642.25451,No
1064,No,1553.703309,35929.16355,No
1065,No,813.7160939,46419.99708,No
1066,No,1386.176753,42875.00602,No
1067,No,933.7673154,43693.52116,No
1068,Yes,1240.0956,20134.64729,No
1069,No,0,33781.65631,No
1070,No,613.5818624,30833.80206,No
1071,No,253.5167956,53125.48345,No
1072,Yes,947.8858454,17094.47889,No
1073,Yes,112.8119095,16100.57083,No
1074,Yes,827.0413054,18892.82129,No
1075,No,484.679499,43900.09156,No
1076,Yes,271.2497049,25157.73142,No
1077,No,1018.248906,52509.74244,No
1078,No,0,43730.76665,No
1079,Yes,0,16421.48992,No
1080,No,1101.803715,36555.4627,No
1081,Yes,1471.897822,18913.03822,No
1082,No,1057.71318,40707.61877,No
1083,No,352.5505372,17626.16713,No
1084,No,1029.819308,50635.89081,No
1085,No,1308.663094,35964.79193,No
1086,Yes,1581.790489,10537.52984,No
1087,No,918.1189019,53710.2153,No
1088,No,637.8002911,40323.55907,No
1089,No,369.041788,38468.24465,No
1090,Yes,985.0926986,18499.96154,No
1091,No,306.9569266,32428.81291,No
1092,No,1205.913239,43715.41376,No
1093,No,1079.502963,40504.91545,No
1094,No,555.2884886,40046.42198,No
1095,No,905.0116944,39293.98251,No
1096,Yes,1348.956074,20870.26798,No
1097,Yes,1461.833249,19252.23729,No
1098,No,443.4469923,29811.36345,No
1099,No,2024.105018,51508.86888,Yes
1100,No,1516.551152,39368.14187,No
1101,Yes,520.5576465,18256.28839,No
1102,No,850.5480987,44501.91504,No
1103,No,926.4896733,49919.96729,No
1104,Yes,1275.824225,9611.963157,No
1105,No,249.5983832,20684.23741,No
1106,Yes,1564.471411,19372.8216,No
1107,No,443.1755645,37639.98243,No
1108,No,323.5469083,33991.99111,No
1109,Yes,512.3202025,24949.62161,No
1110,Yes,524.7606336,14154.91347,No
1111,No,741.4204609,38660.99965,No
1112,Yes,1994.049188,14305.11147,No
1113,No,1175.715193,24000.89494,No
1114,No,284.0487757,41243.85479,No
1115,No,565.5053845,39109.30967,No
1116,No,47.74566544,31150.37469,No
1117,No,776.9548658,45083.3202,No
1118,No,353.7390971,65526.80974,No
1119,No,76.13224922,53594.42001,No
1120,No,839.6035976,45994.64473,No
1121,Yes,754.4840226,22425.53548,No
1122,Yes,833.1207736,23630.27367,No
1123,No,277.2949179,27548.9503,No
1124,No,1594.697189,37091.87383,No
1125,No,0,40393.47543,No
1126,Yes,1281.617091,14236.09199,No
1127,No,1469.703786,40174.95035,No
1128,No,0,38165.68831,No
1129,No,891.403241,46611.73164,No
1130,No,493.7649099,51518.05525,No
1131,Yes,884.6140116,24306.65035,No
1132,No,0,32582.74556,No
1133,No,1028.520386,47944.60096,No
1134,Yes,425.8317403,13275.91441,No
1135,No,1132.358062,52489.76422,No
1136,No,965.2738039,46218.46056,No
1137,No,2499.01675,51504.29396,Yes
1138,Yes,1435.181264,11346.84187,No
1139,Yes,1391.19636,8637.963307,No
1140,Yes,1804.413369,17665.54905,No
1141,Yes,321.7950672,19229.22587,No
1142,No,1506.669829,41931.70448,No
1143,Yes,1402.267516,12104.31561,Yes
1144,No,1379.430717,38881.96935,Yes
1145,No,1232.978729,57182.33212,No
1146,No,134.8580208,35755.86662,No
1147,Yes,422.9140174,18787.33703,No
1148,No,1373.564213,21785.25275,No
1149,No,661.4258876,55591.55703,No
1150,No,1427.718421,27425.67495,No
1151,No,938.6378621,39459.76704,No
1152,No,608.4289941,56483.0569,No
1153,No,1477.532394,46965.13826,No
1154,Yes,1470.588741,17876.29269,No
1155,Yes,1488.598859,20739.62679,No
1156,No,0,49608.00617,No
1157,Yes,328.0383342,19566.26724,No
1158,Yes,1333.806128,21087.32352,No
1159,No,764.5347169,40593.28542,No
1160,No,110.326679,52106.2049,No
1161,Yes,2502.684931,14947.51975,Yes
1162,No,604.3155154,36592.75684,No
1163,Yes,1595.288158,22645.04006,No
1164,No,0,50076.26357,No
1165,No,440.6376501,50902.13614,No
1166,Yes,876.9186246,13372.51292,No
1167,No,1366.890314,35566.95637,No
1168,No,1129.975937,32795.04634,No
1169,No,1077.020824,56862.06694,No
1170,No,1411.074241,26040.00459,No
1171,No,0,45788.49211,No
1172,No,861.652948,27355.80502,No
1173,No,1185.661115,56483.5372,No
1174,No,901.5539184,57100.41767,No
1175,Yes,773.7302157,14841.98962,No
1176,No,1387.973385,30716.64306,No
1177,No,1207.694726,37355.94434,No
1178,Yes,455.7164377,12587.40145,No
1179,Yes,550.8950488,19110.07447,No
1180,Yes,1484.805423,22965.17668,No
1181,Yes,441.6261268,15261.70803,No
1182,No,810.4120752,28056.78391,No
1183,No,1137.039899,49810.89999,No
1184,Yes,1402.407716,13870.96968,No
1185,No,1541.812806,29374.92888,No
1186,No,898.9807259,63041.22478,No
1187,Yes,700.3311593,18702.956,No
1188,Yes,895.4580635,23795.5515,No
1189,No,770.1321919,48489.37866,No
1190,No,841.951731,53779.01825,No
1191,No,44.31361993,30449.25019,No
1192,No,377.3003603,42257.49319,No
1193,No,264.8011505,49216.24815,No
1194,No,522.0216391,37341.89878,No
1195,No,1681.916005,41866.55806,No
1196,No,1069.539368,55421.55279,No
1197,No,375.7009493,37925.97462,No
1198,Yes,670.991526,19835.96905,No
1199,No,318.9125682,49305.55317,No
1200,Yes,955.1202176,25314.85309,No
1201,No,1123.793439,24901.99634,No
1202,No,993.5808787,34836.25272,No
1203,No,278.8052603,54559.11666,No
1204,No,1553.289604,44150.16209,No
1205,No,0,34522.88556,No
1206,No,483.5913011,36497.46846,No
1207,Yes,311.5305491,18534.43072,No
1208,No,536.2538616,32994.15136,No
1209,No,127.7079183,27483.895,No
1210,Yes,1507.333948,23898.87823,Yes
1211,No,1351.03593,40946.60552,No
1212,No,723.1989866,42751.76524,No
1213,Yes,1041.202799,22618.42415,No
1214,No,1102.110109,34246.69491,No
1215,Yes,420.3702643,16419.71297,No
1216,No,1278.4073,36675.60688,Yes
1217,No,542.469658,52741.81067,No
1218,No,401.8290422,47175.61452,No
1219,No,506.5058716,51114.31972,No
1220,No,1160.499604,23498.3002,No
1221,No,1277.795913,56605.59886,No
1222,Yes,1200.624471,18973.90768,No
1223,Yes,1418.586072,11556.69531,No
1224,Yes,480.3397036,14592.8404,No
1225,No,370.5300188,31139.72184,No
1226,No,737.6852405,51138.26546,No
1227,No,501.921446,41366.67789,No
1228,No,1682.201224,30441.55485,No
1229,Yes,813.4527916,21073.98883,No
1230,No,683.8262514,46937.62287,No
1231,Yes,1036.600444,15197.24851,No
1232,Yes,471.1433887,24945.03775,No
1233,No,336.4196404,39707.04233,No
1234,Yes,443.7230439,13136.83042,No
1235,No,967.1388884,35269.12297,No
1236,No,549.2759696,15706.21509,No
1237,No,1601.160056,17974.74118,No
1238,No,902.1378198,59695.29046,No
1239,No,0,37553.55105,No
1240,No,1433.183548,41744.31508,No
1241,Yes,502.7977355,13376.05334,No
1242,No,433.4528187,35858.9302,No
1243,No,406.4267183,36750.49898,No
1244,No,935.481005,56610.81557,No
1245,Yes,1545.830641,12160.84228,No
1246,No,93.94056279,19811.33054,No
1247,Yes,192.4111547,24050.37172,No
1248,No,716.9202275,24015.51912,No
1249,Yes,1157.139538,21222.41554,No
1250,No,72.16974028,39560.63498,No
1251,Yes,1417.268258,20464.02574,No
1252,No,1195.483956,38452.64134,No
1253,No,559.1186503,55007.2651,No
1254,No,0,37499.68927,No
1255,No,359.2257409,25243.09848,No
1256,Yes,2123.369217,23836.46426,Yes
1257,No,1316.542384,20353.49883,No
1258,No,1172.30089,34513.61085,No
1259,No,1453.083637,36828.32719,No
1260,Yes,323.9570867,12327.24399,No
1261,No,1152.550664,27346.03061,No
1262,No,1333.998166,57662.12193,No
1263,No,709.6586991,37992.21295,No
1264,No,731.3091222,33126.84977,No
1265,Yes,279.3155744,19742.03706,No
1266,No,0,17059.36832,No
1267,Yes,630.704463,16501.809,No
1268,No,543.0371297,31268.09516,No
1269,No,618.881502,27906.58962,No
1270,Yes,1053.161735,25222.97884,No
1271,Yes,0,19622.57717,No
1272,Yes,1762.352183,17032.34235,No
1273,No,0,43943.24491,No
1274,No,469.1519745,30366.7196,No
1275,No,699.7625588,32881.30451,No
1276,No,446.1427252,42611.58355,No
1277,No,571.1799476,39682.80287,No
1278,No,952.3348213,44864.15486,No
1279,No,584.6670228,55682.4667,No
1280,No,174.3678659,47750.12061,No
1281,Yes,671.8017009,15299.25989,No
1282,No,1339.55551,53585.76133,No
1283,No,0,49232.70655,No
1284,Yes,1579.070977,21101.20461,No
1285,No,917.3235409,40193.8381,No
1286,No,251.4282215,25962.05919,No
1287,No,998.3620611,38385.29131,No
1288,No,828.2325106,42246.21736,No
1289,Yes,1500.283089,16943.02902,No
1290,No,1142.637976,26731.09036,No
1291,Yes,1415.198823,16737.51871,No
1292,No,198.7309179,33512.93037,No
1293,No,341.7692502,41662.74261,No
1294,Yes,146.7353634,12716.21283,No
1295,No,1576.306916,30547.79997,No
1296,No,1830.471547,24053.47692,No
1297,No,368.8007286,34526.03537,No
1298,Yes,1026.576284,23636.55277,No
1299,No,0,36225.50725,No
1300,No,241.3360311,40122.40162,No
1301,No,1272.053891,44895.5933,No
1302,No,361.2007027,49395.02674,No
1303,No,1464.009916,32023.59552,No
1304,Yes,815.0774084,18445.6597,No
1305,Yes,1026.128247,16430.64112,No
1306,No,630.7255595,30466.37852,No
1307,No,1624.126432,16054.30421,No
1308,No,744.7326369,44965.04641,No
1309,No,1439.296779,36170.59837,No
1310,Yes,1491.050998,13033.12274,No
1311,Yes,0,13334.24013,No
1312,No,1162.699796,27206.66185,No
1313,No,1463.593161,34064.87872,No
1314,Yes,1309.697543,15536.23876,No
1315,No,920.6474223,37936.08914,No
1316,Yes,6.318864439,18912.61406,No
1317,No,128.9911619,56946.4364,No
1318,Yes,1323.289063,21149.31369,No
1319,No,383.2157693,15233.31635,No
1320,No,267.380973,32265.11891,No
1321,No,429.074698,48109.80825,No
1322,No,711.003891,51035.74577,No
1323,Yes,309.5241479,12135.03813,No
1324,Yes,1317.926258,14070.16706,No
1325,No,427.3328427,55503.07363,No
1326,No,872.8569657,31471.54539,No
1327,No,1105.556173,38886.03581,No
1328,No,678.0189216,59416.77886,No
1329,Yes,1164.63073,17929.65298,No
1330,No,214.9016261,33904.57772,No
1331,No,721.5867078,50952.48482,No
1332,Yes,224.338769,18282.2166,No
